"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2019-9493-8/07/2020","02",0,"SA","Motor Vehicle - Type Unknown","XXXX","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Entering Private Driveway","001","XXXX",,
"2019-9494-8/07/2020","01",1,,"Pedal Cycle",,"South","Male","042",,,,,"Left Turn","001","5062",,
"2019-9494-8/07/2020","02",0,"SA","Utility","2002","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2019-9495-8/07/2020","01",0,"SA","Motor Cars - Sedan","2007","North","Male","038","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5047",,
"2019-9495-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9496-8/07/2020","01",0,"NSW","Motor Cars - Sedan","2005","North East","Male","025","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5072",,
"2019-9496-8/07/2020","02",0,"SA","Station Wagon","2014","North East",,,,,,"Not Towing","Parked","000",,,
"2019-9497-8/07/2020","01",0,"SA","Motor Cars - Sedan","1998","North","Male","070","SA","C ","Full","Not Towing","Straight Ahead","001","5414",,
"2019-9497-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2004","North","Male","033","SA","HC","Full","Trailer","Swerving","001","5037",,
"2019-9498-8/07/2020","01",2,"VIC","Motor Cycle","2001","North","Male","056","VIC","C R ","Full","Trailer","Straight Ahead","002","3805",,
"2019-9498-8/07/2020","02",0,"SA","Motor Cars - Sedan","2009","East","Male","021","SA","C ","Provisional 2","Not Towing","Right Turn","001","5108",,
"2019-9499-8/07/2020","01",0,"SA","Utility","1997","North","Female","059","SA","C ","Full","Not Towing","Parking - Parallel","001","5045",,
"2019-9499-8/07/2020","02",0,"SA","Motor Cars - Sedan","2009","East","Female","XXX","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5045",,
"2019-9500-8/07/2020","01",1,"SA","Station Wagon","2006","North East","Male","023","UNKNOWN","XX","Unknown","Not Towing","U Turn","001","5067",,
"2019-9500-8/07/2020","02",0,"SA","Motor Cars - Sedan","2018","North East","Female","048","SA","C ","Full","Not Towing","Straight Ahead","001","5081",,
"2019-9501-8/07/2020","01",0,,"Pedal Cycle",,"South East","Male","021",,,,,"Straight Ahead","001","5081",,
"2019-9501-8/07/2020","02",0,"SA","Utility","2011","South West","Male","072","SA","C ","Full","Not Towing","Straight Ahead","001","5064",,
"2019-9502-8/07/2020","01",0,"SA","Utility","2006","North East","Male","XXX","SA","MR","Full","Not Towing","Parked","001","5159",,
"2019-9502-8/07/2020","02",0,"SA","Motor Cars - Sedan","2018","North East","Female","083","SA","C ","Full","Not Towing","Straight Ahead","001","5087",,
"2019-9503-8/07/2020","01",1,"SA","Motor Cars - Sedan","1999","South West","Female","080","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5153",,
"2019-9503-8/07/2020","02",0,"SA","Motor Cars - Sedan","2002","South East","Female","033","SA","C ","Full","Not Towing","Straight Ahead","002","5251",,
"2019-9504-8/07/2020","01",1,"SA","Motor Cars - Sedan","2004","South West","Female","066","SA","C ","Full","Not Towing","Right Turn","001","5127",,
"2019-9504-8/07/2020","02",0,"SA","Utility","2007","North East","Male","025","SA","C ","Full","Not Towing","Straight Ahead","001","5127",,
"2019-9505-8/07/2020","01",0,"SA","Utility","2018","South","Male","030","SA","C ","Full","Not Towing","Straight Ahead","001","5033",,
"2019-9505-8/07/2020","02",0,"SA","Motor Cars - Sedan","2014","South",,,,,,"Unknown","Parked","000",,,
"2019-9506-8/07/2020","01",0,"SA","Motor Cars - Sedan","2014","North East","Female","038","SA","C ","Full","Not Towing","Right Turn","001","5107",,
"2019-9506-8/07/2020","02",0,"SA","Motor Cars - Sedan","2017","North West","Female","XXX","SA","C ","Full","Not Towing","Straight Ahead","001","5090",,
"2019-9507-8/07/2020","01",0,"SA","Station Wagon","2013","East","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5087",,
"2019-9507-8/07/2020","02",0,"SA","Taxi Cab","2015","East","Male","XXX","SA","C ","Full","Not Towing","Straight Ahead","001","5062",,
"2019-9508-8/07/2020","01",1,"SA","Motor Cars - Sedan","2000","South","Male","049","SA","HCR ","Full","Not Towing","Stopped on Carriageway","002","5164",,
"2019-9508-8/07/2020","02",0,"SA","Station Wagon","1996","South","Male","049","SA","C ","Full","Not Towing","Straight Ahead","002","5162",,
"2019-9509-8/07/2020","01",3,"SA","Motor Cars - Sedan","2007","South West","Female","019","SA","C ","Provisional 1 ","Not Towing","Right Turn","003","5108",,
"2019-9509-8/07/2020","02",0,"SA","Motor Cars - Sedan","2009","South East","Female","061","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2019-9510-8/07/2020","01",0,"SA","Motor Cars - Sedan","2019","East","Female","018","QLD","C ","Provisional 1 ","Not Towing","Leaving Private Driveway","001","XXXX",,
"2019-9510-8/07/2020","02",0,"SA","Motor Vehicle - Type Unknown","XXXX","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9511-8/07/2020","01",0,"SA","Motor Cars - Sedan","2013","West","Female","026","SA","C ","Provisional 1 ","Not Towing","Right Turn","002","XXXX",,
"2019-9511-8/07/2020","02",0,"SA","Motor Cars - Sedan","2015","East","Female","022","SA","C ","Full","Not Towing","Straight Ahead","002","XXXX",,
"2019-9512-8/07/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2018","North","Male","031","SA","HRR ","Full","Not Towing","Straight Ahead","002","5115",,
"2019-9512-8/07/2020","02",0,"SA","Utility","2006","North","Male","021","SA","C ","Full","Not Towing","Swerving","001","5116",,
"2019-9513-8/07/2020","01",0,"SA","Motor Cars - Sedan","2003","West","Male","047","SA","C ","Full","Not Towing","Left Turn","001","5064",,
"2019-9513-8/07/2020","02",0,,"Pedal Cycle",,"West","Male","029",,,,,"Straight Ahead","001","5043",,
"2019-9514-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","East","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5159",,
"2019-9514-8/07/2020","02",0,"SA","Station Wagon","2009","South","Male","036","SA","C ","Provisional 1 ","Not Towing","Leaving Private Driveway","001","5159",,
"2019-9515-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","South East","Male","054","SA","MCR ","Full","Not Towing","Straight Ahead","001","5608",,
"2019-9515-8/07/2020","02",0,"SA","Motor Vehicle - Type Unknown","XXXX","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9516-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","West","Female","063","SA","C ","Full","Not Towing","Right Turn","001","5163",,
"2019-9516-8/07/2020","02",1,,"Pedal Cycle",,"East","Female","041",,,,,"Straight Ahead","001","5162",,
"2019-9517-8/07/2020","01",0,"SA","Motor Cars - Sedan","2012","West","Male","050","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5022",,
"2019-9517-8/07/2020","02",0,"SA","Motor Cars - Sedan","2000","West","Male","024","SA","C ","Full","Not Towing","Straight Ahead","001","5024",,
"2019-9518-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","South","Male","022","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5074",,
"2019-9518-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","South","Female","XXX","SA","C ","Full","Not Towing","Straight Ahead","001","5169",,
"2019-9519-8/07/2020","01",0,"SA","Motor Cars - Sedan","1999","South","Male","021","SA","C ","Full","Not Towing","Straight Ahead","001","5163",,
"2019-9519-8/07/2020","02",0,"SA","Motor Cars - Sedan","2000","South","Male","070","SA","C ","Full","Not Towing","Straight Ahead","001","5211",,
"2019-9520-8/07/2020","01",0,"SA","Station Wagon","2019","East","Male","023","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5073",,
"2019-9520-8/07/2020","02",1,"SA","Motor Cars - Sedan","2011","West","Female","064","SA","C ","Full","Not Towing","Right Turn","001","5250",,
"2019-9521-8/07/2020","01",1,"SA","Motor Cars - Sedan","1999","North East","Male","052","SA","C R ","Full","Not Towing","Straight Ahead","001","5203",,
"2019-9521-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9521-8/07/2020","03",0,,"Guard Rail",,,,,,,,,,,,,
"2019-9522-8/07/2020","01",0,"SA","Utility","2013","North East","Male","067","SA","HC","Full","Not Towing","Stopped on Carriageway","001","5116",,
"2019-9522-8/07/2020","02",1,"SA","Motor Cars - Sedan","2012","North East","Male","059","SA","MR","Full","Not Towing","Straight Ahead","001","5087",,
"2019-9523-8/07/2020","01",0,"SA","Utility","2012","South","Male","023","SA","C ","Full","Not Towing","Swerving","001","5068",,
"2019-9523-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2017","South","Male","058","SA","MC","Full","Trailer","Straight Ahead","001","5163",,
"2019-9524-8/07/2020","01",0,"SA","Motor Cars - Sedan","2017","West","Male","048","SA","C ","Full","Not Towing","Straight Ahead","002","5024",,
"2019-9524-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-9525-8/07/2020","01",0,"SA","OMNIBUS","2013","East","Female","046","SA","HR","Full","Not Towing","Straight Ahead","001","5112",,
"2019-9525-8/07/2020","02",0,"SA","Motor Cars - Sedan","2015","East","Male","059","SA","C ","Full","Not Towing","Swerving","001","5011",,
"2019-9526-8/07/2020","01",0,"SA","Motor Cars - Sedan","1998","West","Male","017","SA","C ","Learners","Not Towing","Straight Ahead","002","5158",,
"2019-9526-8/07/2020","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2019-9527-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","South","Male","017","SA","C ","Learners","Not Towing","Left Turn","002","5019",,
"2019-9527-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9528-8/07/2020","01",1,"SA","Motor Cars - Sedan","2014","South West","Female","025","SA","C ","Full","Not Towing","Swerving","001","5162",,
"2019-9528-8/07/2020","02",0,"SA","Motor Cars - Sedan","2015","South West","Male","023","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5112",,
"2019-9528-8/07/2020","03",0,"SA","BDOUBLE - ROAD TRAIN","2018","South West","Male","039","SA","MCR ","Full",,"Straight Ahead","001","5575",,
"2019-9528-8/07/2020","04",0,,"Bridge",,,,,,,,,,,,,
"2019-9529-8/07/2020","01",0,"SA","Motor Cars - Sedan","2000","South","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","XXXX",,
"2019-9529-8/07/2020","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2019-9530-8/07/2020","01",0,"SA","Utility","1991","North West","Male","056","SA","HC","Full","Not Towing","Right Turn","001","5114",,
"2019-9530-8/07/2020","02",1,"SA","Station Wagon","2007","North East","Male","056","SA","C R ","Full","Not Towing","Straight Ahead","001","5159",,
"2019-9531-8/07/2020","01",1,"SA","Utility","2006","South","Male","037","SA","MR","Full","Not Towing","Right Turn","001","5084",,
"2019-9531-8/07/2020","02",1,"SA","Utility","2008","East","Male","022","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5086",,
"2019-9532-8/07/2020","01",0,,"Pedal Cycle",,"North","Male","023",,,,,"Swerving","001","5022",,
"2019-9532-8/07/2020","02",0,,"Pedal Cycle",,"North","Male","017",,,,,"Straight Ahead","001","5044",,
"2019-9532-8/07/2020","03",0,,"Pedal Cycle",,"North","Male","029",,,,,"Straight Ahead","001","5048",,
"2019-9532-8/07/2020","04",1,,"Pedal Cycle",,"North","Male","019",,,,,"Straight Ahead","001","5016",,
"2019-9532-8/07/2020","05",1,,"Pedal Cycle",,"North","Female","020",,,,,"Straight Ahead","001","5022",,
"2019-9533-8/07/2020","01",1,"SA","Motor Cars - Sedan","2000","North","Female","039","SA","C ","Full","Not Towing","Right Turn","002","5043",,
"2019-9533-8/07/2020","02",0,"SA","Motor Cars - Sedan","2003","South","Female","025","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5073",,
"2019-9534-8/07/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2006","North East","Male","031","SA","MR","Full","Not Towing","Straight Ahead","001","5108",,
"2019-9534-8/07/2020","02",0,,"Pedal Cycle",,"South East","Male","056",,,,,"Leaving Private Driveway","001","XXXX",,
"2019-9535-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","North East","Female","033","SA","C ","Full","Not Towing","Straight Ahead","001","5116",,
"2019-9535-8/07/2020","02",0,"SA","Utility","2014","North East","Male","059","SA","HC","Full","Not Towing","Stopped on Carriageway","001","5107",,
"2019-9536-8/07/2020","01",0,"SA","Motor Cars - Sedan","2010","South East","Male","060","SA","C ","Full","Not Towing","Straight Ahead","001","5022",,
"2019-9536-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","South East","Female","051","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5064",,
"2019-9536-8/07/2020","03",0,"SA","Motor Cars - Sedan","2015","South East","Female","067","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5052",,
"2019-9537-8/07/2020","01",0,"SA","Motor Cycle","2014","North West","Male","062","SA","R ","Full","Not Towing","Straight Ahead","001","5351",,
"2019-9537-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2019-9538-8/07/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","1985","North West","Male","055","SA","HC","Full","Not Towing","Stopped on Carriageway","001","5162",,
"2019-9538-8/07/2020","02",1,"SA","Motor Cars - Sedan","2013","North West","Male","082","SA","C ","Full","Not Towing","Straight Ahead","001","5097",,
"2019-9539-8/07/2020","01",0,"SA","Utility","2015","South East","Male","029","SA","C ","Full","Not Towing","Unparking -Angle","001","5032",,
"2019-9539-8/07/2020","02",1,,"Pedestrian on Road",,"East","Male","073",,,,,"Crossing without Control",,"5063",,
"2019-9540-8/07/2020","01",1,,"Pedal Cycle",,"North West","Male","057",,,,,"Straight Ahead","001","5067","Y",
"2019-9541-8/07/2020","01",0,"SA","Motor Cars - Sedan","2001","South","Female","022","SA","C ","Full","Not Towing","Straight Ahead","001","5006",,
"2019-9541-8/07/2020","02",0,"SA","Utility","2018","South","Male","050","SA","C ","Full","Not Towing","Straight Ahead","001","5039",,
"2019-9541-8/07/2020","03",0,"SA","Motor Cars - Sedan","2006","South","Female","040","SA","C ","Full","Not Towing","Straight Ahead","001","5037",,
"2019-9542-8/07/2020","01",1,"SA","Station Wagon","2012","East","Male","053","SA","C ","Full","Not Towing","Straight Ahead","001","5038",,
"2019-9542-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9543-8/07/2020","01",1,"SA","Station Wagon","2014","West","Female","025","SA","C ","Full","Not Towing","Straight Ahead","001","5156","Y",
"2019-9543-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-9543-8/07/2020","03",0,,"Tree",,,,,,,,,,,,,
"2019-9544-8/07/2020","01",1,"SA","Utility","1997","North East","Male","036","SA","C ","Full","Not Towing","Right Turn","002","5275",,
"2019-9544-8/07/2020","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2019-9545-8/07/2020","01",1,,"Pedal Cycle",,"West","Male","066",,,,,"Overtaking - on Right","001","5043",,
"2019-9545-8/07/2020","02",0,"SA","Motor Cars - Sedan","2001","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2019-9546-8/07/2020","01",0,"SA","BDOUBLE - ROAD TRAIN","2007","South East","Male","059","SA","MC","Full",,"Straight Ahead","001","5690",,
"2019-9546-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9547-8/07/2020","01",1,,"Pedestrian on Road",,"South","Female","082",,,,,"Crossing without Control",,"5073",,
"2019-9547-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9548-8/07/2020","01",0,"SA","Motor Cars - Sedan","2005","North","Female","042","SA","C ","Full","Not Towing","Straight Ahead","002","5271",,
"2019-9548-8/07/2020","02",0,"VIC","Motor Vehicle - Type Unknown","XXXX","East","Male","053","VIC","C ","Full","Not Towing","Leaving Private Driveway","002","XXXX",,
"2019-9549-8/07/2020","01",0,"SA","Utility","2019","North","Male","064","SA","HR","Full","Not Towing","Straight Ahead","001","5108",,
"2019-9549-8/07/2020","02",0,"SA","Motor Cars - Sedan","2014","South","Female","057","SA","C R ","Full","Not Towing","Right Turn","001","5013",,
"2019-9549-8/07/2020","03",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9550-8/07/2020","01",0,"SA","Motor Cars - Sedan","2017","North East","Female","039","SA","C ","Full","Not Towing","Straight Ahead","001","5112",,
"2019-9550-8/07/2020","02",1,,"Pedal Cycle",,"South East","Male","011",,,,,"Straight Ahead","001","5112",,
"2019-9551-8/07/2020","01",0,"SA","Motor Cars - Sedan","2018","North West","Male","018","SA","C ","Provisional 1 ","Not Towing","Left Turn","002","5114",,
"2019-9551-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-9552-8/07/2020","01",0,"SA","Station Wagon","2013","North West","Male","042","SA","MRR ","Full","Not Towing","Straight Ahead","002","5159",,
"2019-9552-8/07/2020","02",1,"SA","Motor Cars - Sedan","1994","North West","Male","023","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5158",,
"2019-9553-8/07/2020","01",0,"SA","Station Wagon","2017","East","Female","034","SA","C ","Full","Not Towing","Straight Ahead","003","5095",,
"2019-9553-8/07/2020","02",0,"SA","Utility","2004","North","Male","043","SA","C ","Full","Not Towing","Straight Ahead","001","5092",,
"2019-9554-8/07/2020","01",1,"SA","Motor Cars - Sedan","2007","South East","Female","040","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5048",,
"2019-9554-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","South East","Female","030","SA","C ","Full","Not Towing","Straight Ahead","001","5034",,
"2019-9555-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","North East","Female","072","SA","C ","Full","Not Towing","Right Turn","001","5162",,
"2019-9555-8/07/2020","02",1,"SA","Station Wagon","2003","North West","Female","042","SA","C ","Full","Not Towing","Straight Ahead","004","5162",,
"2019-9556-8/07/2020","01",0,"SA","Motor Cycle","2015","North","Male","032","SA","MCR ","Full","Not Towing","Stopped on Carriageway","001","5162",,
"2019-9556-8/07/2020","02",0,"SA","Station Wagon","2000","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9557-8/07/2020","01",0,"SA","Motor Cars - Sedan","2003","North","Male","030","SA","XX","Unknown","Not Towing","Right Turn","001","5068",,
"2019-9557-8/07/2020","02",1,,"Pedestrian on Road",,"South","Male","027",,,,,"Crossing with Traffic Signals",,"5000",,
"2019-9558-8/07/2020","01",0,"SA","Station Wagon","2006","South East","Female","030","SA","C ","Full","Not Towing","Straight Ahead","002","5037",,
"2019-9558-8/07/2020","02",1,,"Pedestrian on Road",,"South West","Male","007",,,,,"Crossing without Control",,"3028",,
"2019-9559-8/07/2020","01",1,"SA","Motor Cycle","2008","North East","Male","016","SA","C RD","Learners","Not Towing","Straight Ahead","001","5250","Y",
"2019-9560-8/07/2020","01",0,"SA","Motor Cars - Sedan","2003","West","Male","019","SA","C ","Provisional 2","Not Towing","Swerving","001","5084",,
"2019-9560-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","West","Male","033","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5098",,
"2019-9561-8/07/2020","01",0,"SA","Motor Cycle","2014","North West","Male","033","SA","R ","Full","Not Towing","Straight Ahead","001","5017",,
"2019-9561-8/07/2020","02",0,"SA","Station Wagon","2011","North West","Male","029","SA","MR","Full","Not Towing","Straight Ahead","001","5113",,
"2019-9562-8/07/2020","01",0,"SA","Motor Cars - Sedan","2017","South East","Male","026","SA","C ","Full","Not Towing","Swerving","001","5070","Y",
"2019-9563-8/07/2020","01",0,"SA","Utility","2016","South East","Male","046","SA","C ","Full","Not Towing","Straight Ahead","001","5061",,
"2019-9563-8/07/2020","02",0,"SA","Motor Cars - Sedan","2011","South East","Female","070","SA","C ","Full","Not Towing","Straight Ahead","001","5061",,
"2019-9563-8/07/2020","03",0,"SA","Other Defined Special Vehicle","1993","South East","Male","066","SA","HC","Full","Not Towing","Stopped on Carriageway","002","5031",,
"2019-9564-8/07/2020","01",0,"SA","Motor Cars - Sedan","2017","West","Female","043","SA","C ","Full","Not Towing","Straight Ahead","001","5073",,
"2019-9564-8/07/2020","02",0,"SA","Motor Cars - Sedan","2007","West","Male","037","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5067",,
"2019-9565-8/07/2020","01",0,"SA","Other Defined Special Vehicle","2017","North West","Male","034","SA","HR","Full","Not Towing","Swerving","005","5710",,
"2019-9565-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-9566-8/07/2020","01",2,"SA","Motor Cars - Sedan","2003","South East","Female","030","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","002","5371",,
"2019-9566-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-9567-8/07/2020","01",0,"SA","Motor Cars - Sedan","2006","South East","Male","052","SA","C ","Full","Not Towing","Straight Ahead","002","5253",,
"2019-9567-8/07/2020","02",0,"SA","SEMI TRAILER","2018","South East","Male","059","SA","MC","Full",,"Straight Ahead","001","5165",,
"2019-9568-8/07/2020","01",0,"SA","Motor Cars - Sedan","2009","South West","Female","022","SA","C ","Full","Not Towing","Straight Ahead","001","5096",,
"2019-9568-8/07/2020","02",0,"SA","Motor Cars - Sedan","2011","South West","Male","029","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5086",,
"2019-9568-8/07/2020","03",0,"SA","Station Wagon","2018","South West","Male","046","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5125",,
"2019-9569-8/07/2020","01",0,"SA","Utility","2012","North","Male","065","SA","HRR ","Full","Not Towing","Straight Ahead","001","5091",,
"2019-9569-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2017","North","Male","033","SA","MR","Full","Not Towing","Reversing","001","5110",,
"2019-9570-8/07/2020","01",0,"SA","Station Wagon","2000","South","Female","056","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5097",,
"2019-9570-8/07/2020","02",1,"SA","Motor Cars - Sedan","2012","South","Male","045","SA","C ","Full","Not Towing","Straight Ahead","001","5014",,
"2019-9571-8/07/2020","01",1,"SA","Utility","2012","South","Male","059","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5037",,
"2019-9571-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2011","South","Male","056","SA","HR","Full","Not Towing","Left Turn","001","5070",,
"2019-9572-8/07/2020","01",1,"SA","Motor Cycle","2019","East","Male","053","SA","C RD","Full","Not Towing","Straight Ahead","001","5043",,
"2019-9572-8/07/2020","02",0,"SA","Motor Cars - Sedan","2011","North","Female","044","SA","C ","Full","Not Towing","Right Turn","001","5031",,
"2019-9573-8/07/2020","01",0,"SA","Motor Cars - Sedan","2013","South West","Female","067","SA","C ","Full","Not Towing","Straight Ahead","001","5006",,
"2019-9573-8/07/2020","02",1,"SA","Motor Cars - Sedan","2015","South East","Female","032","SA","C ","Full","Not Towing","Unparking -Angle","002","5088",,
"2019-9573-8/07/2020","03",0,"SA","Station Wagon","2011","South East",,,,,,"Not Towing","Parked","000",,,
"2019-9574-8/07/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2018","North East","Male","048","QLD","HRR ","Full","Caravan","Straight Ahead","001","XXXX",,
"2019-9574-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-9574-8/07/2020","03",0,,"Tree",,,,,,,,,,,,,
"2019-9575-8/07/2020","01",0,"SA","Station Wagon","2019","South East","Male","061","SA","C R ","Full","Not Towing","Straight Ahead","002","5136",,
"2019-9575-8/07/2020","02",0,"SA","Motor Cars - Sedan","2006","South East","Male","022","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5110",,
"2019-9576-8/07/2020","01",1,"SA","Station Wagon","2013","South","Female","067","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5015",,
"2019-9576-8/07/2020","02",0,"SA","Panel Van","2002","South","Male","071","SA","C R ","Full","Trailer","Straight Ahead","001","5025",,
"2019-9577-8/07/2020","01",0,"SA","Motor Cars - Sedan","2013","West","Male","025","SA","C ","Full","Not Towing","Straight Ahead","003","5070",,
"2019-9577-8/07/2020","02",0,"SA","Motor Cars - Sedan","2004","West","Male","025","UNKNOWN","C ","Full","Not Towing","Straight Ahead","001","5041",,
"2019-9578-8/07/2020","01",0,"SA","Motor Cars - Sedan","1999","North East","Male","047","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5023",,
"2019-9578-8/07/2020","02",0,"SA","Station Wagon","2017","North West","Female","033","SA","C ","Full","Not Towing","Straight Ahead","003","5014",,
"2019-9579-8/07/2020","01",0,"SA","Motor Cars - Sedan","1999","South East","Male","026","SA","C ","Full","Not Towing","Left Turn","001","5031",,
"2019-9579-8/07/2020","02",1,"SA","Motor Cars - Sedan","2013","South East","Male","057","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5010",,
"2019-9580-8/07/2020","01",0,"SA","Motor Cars - Sedan","2011","South","Male","019","SA","C ","Provisional 2","Not Towing","Left Turn","002","5108",,
"2019-9580-8/07/2020","02",0,"UNKNOWN","Motor Cycle","XXXX","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2019-9581-8/07/2020","01",0,"SA","Motor Cars - Sedan","2012","South","Female","027","SA","C ","Provisional 1 ","Not Towing","Right Turn","002","5040",,
"2019-9581-8/07/2020","02",0,"SA","Motor Cars - Sedan","1996","East","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5090",,
"2019-9582-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","North","Male","019","SA","C ","Provisional 2","Not Towing","Stopped on Carriageway","001","5125",,
"2019-9582-8/07/2020","02",0,"SA","Station Wagon","2016","North","Female","038","SA","C ","Full","Not Towing","Straight Ahead","001","5125",,
"2019-9582-8/07/2020","03",1,"SA","Motor Cars - Sedan","2006","North","Female","067","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5125",,
"2019-9582-8/07/2020","04",1,"SA","Motor Cars - Sedan","2009","North","Female","057","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5127",,
"2019-9582-8/07/2020","05",0,"SA","Motor Cars - Sedan","2002","North","Female","023","SA","C ","Full","Not Towing","Straight Ahead","002","5400",,
"2019-9583-8/07/2020","01",0,"SA","Motor Cars - Sedan","2010","West","Female","038","SA","C ","Full","Not Towing","Left Turn","002","5108",,
"2019-9583-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
